E-code,ONS Code,Local authority,Class,Subclass,Notes,Early years,Primary schools,Secondary schools,Special schools and alternative provision,Post-16 provision,Other education and community budget,TOTAL EDUCATION SERVICES,"Transport planning, policy and strategy ",Structural maintenance,"Environmental, safety and routine maintenance",Winter service,Street lighting (including energy costs),Traffic management and road safety: congestion charging,Traffic management and road safety: traffic management – bus lane enforcement,Traffic management and road safety: road safety education and safe routes (including school crossing patrols),Traffic management and road safety: other,Parking services,Public transport: statutory concessionary fares,Public transport: discretionary concessionary fares,Public transport: support to operators,Public transport: co-ordination,"Airports, harbours and toll facilities",TOTAL HIGHWAYS AND TRANSPORT SERVICES,Children's social care: Sure start children's centres/flying start and early years,Children's social care: Children looked after,Children's social care: Other children and family services,Children's social care: Family support services,Children's social care: Youth justice,Children's social care: Safeguarding children and young people’s services,Children's social care: Asylum seekers,Children's social care: Services for young people,TOTAL CHILDREN'S SOCIAL CARE,Physical support - adults (18–64),Physical support - older people (65+),Sensory support - adults (18–64),Sensory support - older people (65+),Support with memory and cognition - adults (18–64),Support with memory and cognition - older people (65+),Learning disability support - adults (18–64),Learning disability support - older people (65+),Mental health support - adults (18–64),Mental health support - older people (65+),Social support: Substance misuse support,Social support: Asylum seeker support,Social support: Support for carer,Social support: Social Isolation,Assistive equipment and technology,Social care activities,Information and early intervention,Commissioning and service delivery,COVID-19 discharge costs,Disbursement payments to care providers,TOTAL ADULT SOCIAL CARE,Sexual health services - STI testing and treatment (prescribed functions),Sexual health services - Contraception (prescribed functions),"Sexual health services - Promotion, prevention and advice (non-prescribed functions)",NHS health check programme  (prescribed functions),Health protection - Local authority role in health protection  (prescribed functions),National child measurement programme (prescribed functions),Public health advice to NHS commissioners (prescribed functions),Obesity - adults,Obesity - children,Physical activity - adults,Physical activity - children,Substance misuse - Treatment for drug misuse in adults,Substance misuse - Treatment for alcohol misuse in adults,Substance misuse - Preventing and reducing harm from drug misuse in adults,Substance misuse - Preventing and reducing harm from alcohol misuse in adults,Substance misuse - Specialist drug and alcohol misuse services for children and young people,Smoking and tobacco - Stop smoking services and interventions,Smoking and tobacco - Wider tobacco control,Children 5–19 public health programmes,Miscellaneous public health services - Mandated 0-5 children’s services (prescribed functions),Miscellaneous public health services - All Other 0-5 children’s services (non-prescribed functions),Health at work,Public mental health,Miscellaneous public health services - other,"Test, track & trace and outbreak planning",Other public health spend relating to COVID-19,TOTAL PUBLIC HEALTH,"Housing strategy, advice, advances, enabling, renewals and licensing",Homelessness,Housing benefits: rent allowances and rent rebates - discretionary payments,Housing benefits administration,Other council property - travellers' sites and non-HRA council property,Housing welfare: Supporting People,Other welfare services,TOTAL HOUSING SERVICES (GFRA only),Archives,Culture and heritage (excluding Archives),Recreation and sport,Open spaces,Tourism,Library service,TOTAL CULTURAL AND RELATED SERVICES,"Cemetery, cremation and mortuary services",Regulatory services: Trading standards,Regulatory services: Water safety,Regulatory services: Food safety,Regulatory services: Environmental protection; noise and nuisance,Regulatory services: Housing standards,Regulatory services: Health and safety,Regulatory services: Port health (excluding levies),Regulatory services: Port health levies,Regulatory services: Pest control,Regulatory services: Public conveniences,Regulatory services: Animal and public health; infectious disease,Regulatory services: Licensing - Alcohol and entertainment licensing; taxi licensing,Community safety (Crime reduction),Community safety (Safety services),Community safety (CCTV),Defences against flooding,Land drainage and related work (excluding levy / Special levies),Land drainage and related work - Levy / Special levies,Coast protection,Agriculture and fisheries services,Street cleansing (not chargeable to Highways),Waste collection,Waste disposal,Trade waste,Recycling,Waste minimisation,Climate change costs,TOTAL ENVIRONMENTAL AND REGULATORY SERVICES,Building control,Development control,Planning policy,Environmental initiatives,Economic development,Community development,Economic research,Business Support,TOTAL PLANNING AND DEVELOPMENT SERVICES,TOTAL POLICE SERVICES,TOTAL FIRE AND RESCUE SERVICES,Coroners' court services,Other court services    ,Corporate and democratic core,Local tax collection: council tax discounts - locally funded,Local tax collection: council tax support administration,Local tax collection: other,Emergency planning,Central services to the public: other,Non-distributed costs - retirement benefits ,Non-distributed costs - costs of unused shares of IT facilities and other assets,Non-distributed costs - revenue expenditure on surplus assets,TOTAL CENTRAL SERVICES,TOTAL OTHER SERVICES,TOTAL SERVICE EXPENDITURE,Housing benefits: rent allowances - mandatory payments,Housing benefits: non-HRA rent rebates - mandatory payments,Housing benefits: rent rebates to HRA tenants - mandatory payments,Housing benefits: subsidy limitation transfers from HRA,Contribution to the HRA re items shared by the whole community,Parish Precepts,Integrated Transport Authority levy,Waste Disposal Authority levy,London Pensions Fund Authority levy,Other levies ,External Trading Accounts net surplus(-)/ deficit(+),Internal Trading Accounts net surplus(-)/ deficit(+),Capital items accounted for in External Trading Accounts,Capital items accounted for in Internal Trading Accounts,Appropriations to(+) / from(-) Accumulated Absences Account,Adjustments to net current expenditure,NET CURRENT EXPENDITURE,Levy: Environment Agency flood defence,Capital expenditure charged to the GF Revenue Account (CERA) (exclude Public Health),Capital expenditure charged to the GF Revenue Account (CERA) (Public Health),Capital receipts used to finance revenue expenditure under receipts flexibility,Netting off expenditure capitalised by a direction under Section 16(2)b),Provision for bad debts (+/-),Provision for repayment of principal,Leasing payments,Interest: external payments,Interest: HRA item 8 payments and receipts,Interest and investment income (-): external receipts and dividends,Income from Treasury Management activities,"Income from non-treasury management activities, of which:",Investment properties,Dividends from subsidiaries,Dividends from equity other than subsidiaries,Income from joint ventures,Interest from capital loans,Interest from revenue loans, Income from bonds, Other ,Private Finance Initiative (PFI) schemes - difference from service charge,Appropriations to(+)/ from(-) financial instruments adjustment account,Appropriations to(+)/ from(-) unequal pay back pay account,Specific and special grants outside AEF [SG line 799 as income],Business Rates Supplement  (GLA only),Community Infrastructure levy,Carbon Reduction Commitment (CRC) transactions (expenditure) (+),Carbon Reduction Commitment (CRC) transactions (income) (-),Appropriations to(+)/from(-) dedicated schools grant adjustment account,REVENUE EXPENDITURE,Specific and special grants inside AEF [SG line 699 as income],Inter-authority transfers in respect of reorganisation,Appropriations to(+)/ from(-) schools' reserves,Appropriations to(+)/ from(-) dedicated schools grant reserves,Appropriations to(+)/ from(-) public health financial reserves,Appropriations to(+)/ from(-) other earmarked financial reserves,Appropriations to(+)/ from(-) unallocated financial reserves,Revenue Support Grant,Police grant,Retained income from Rate Retention Scheme,Collection fund surpluses and deficits for Council Tax,Other Items,COUNCIL TAX REQUIREMENT (total of lines 900 to 985)
E3831,E07000223,Adur,SD,SD,,0,0,0,0,0,0,0,16,0,0,0,27,0,0,0,0,-283,0,0,20,36,0,-184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Category discontinued,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,"1,546",17,40,28,0,0,"1,714",0,0,292,963,69,0,"1,324",111,0,0,140,57,63,35,0,0,0,184,302,154,0,280,10,0,6,0,32,0,610,488,0,-300,297,0,0,"2,469",152,625,796,0,333,98,0,-186,"1,818",0,0,0,0,"2,129",0,106,328,30,182,770,0,0,"3,545",0,"10,686","10,054",491,"6,393",0,"2,305",440,0,0,0,0,0,0,0,0,0,0,"30,369",0,68,0,-89,0,0,"1,970",0,"2,990","-2,305","-5,387",-428,"-4,959","-4,959",0,0,0,0,0,0,0,0,0,0,"-16,799",0,0,0,0,0,"10,817",-957,0,0,0,0,-480,0,-74,0,"-1,660",-97,0,"7,549"
E1031,E07000032,Amber Valley,SD,SD,,0,0,0,0,0,0,0,0,0,423,0,0,0,0,0,0,-101,1,0,0,0,0,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Category discontinued,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,220,845,591,370,-10,0,0,"2,016",0,3,"4,641","1,026",166,0,"5,836",341,0,-1,442,228,158,61,0,0,52,36,130,15,111,0,79,45,0,0,0,0,624,"1,799",0,50,"1,032",0,0,"5,202",55,425,396,6,113,12,0,0,"1,007",0,0,0,0,"1,054",0,92,647,53,211,847,64,0,"2,968","1,180","18,544","20,286",0,0,0,0,"2,851",0,0,0,0,58,0,0,0,0,0,"41,739",0,"1,217",0,0,0,100,689,0,0,0,"-2,000","-2,000",0,0,0,0,0,0,0,0,0,0,0,0,"-20,415",0,0,0,0,0,"21,330","-3,276",0,0,0,0,-432,-760,-162,0,"-5,976",-210,0,"10,514"
E3832,E07000224,Arun,SD,SD,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-704,0,0,14,6,0,-684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Category discontinued,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,"3,576",0,"1,312",15,0,0,"5,046",0,16,506,"2,165",145,0,"2,832",90,0,0,282,359,491,142,0,0,19,471,111,169,"1,078",181,-24,0,122,69,169,0,"2,638","3,078",0,0,"1,816",0,100,"11,361",636,"2,263",0,0,518,345,0,0,"3,762",0,0,0,0,0,100,"1,654","2,310",92,915,"1,323",0,0,"6,394",10,"28,721","23,460",950,"6,000",0,0,"5,301",0,0,0,180,0,0,0,0,0,0,"64,612",0,"1,396",0,0,0,0,0,0,0,-492,"-1,333","-1,333",0,0,0,0,0,0,0,0,0,0,0,0,"-29,799",0,0,0,0,0,"34,384","-3,117",0,0,0,0,"-5,196",0,-194,0,"-7,626",32,0,"18,283"
E3031,E07000170,Ashfield,SD,SD,,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,79,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Category discontinued,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605,"2,043",149,957,0,0,0,"3,754",0,1,333,0,0,0,334,-174,0,0,0,517,0,0,0,0,0,0,33,46,0,"1,539",60,38,0,0,0,0,"3,277","1,104",0,-442,"1,801",0,0,"7,799",0,203,338,0,479,483,0,0,"1,503",0,0,0,0,"1,728",0,300,572,8,"2,476",260,0,0,"5,344",0,"18,863","10,869",0,"9,724",0,0,344,0,0,0,0,653,-64,-90,0,0,0,"40,299",0,0,0,0,0,0,"3,517",0,"4,577","-3,547","-5,438",-786,"-4,652","-4,652",0,0,0,0,0,0,0,0,0,0,"-20,811",0,0,0,0,0,"18,597","-2,715",0,0,0,0,186,-383,-397,0,"-8,080",-36,99,"7,271"
E2231,E07000105,Ashford,SD,SD,,0,0,0,0,0,0,0,0,0,5,0,100,0,0,0,0,-478,0,0,0,0,0,-373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Category discontinued,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,"2,293",200,636,34,0,0,"3,450",0,32,"1,352","2,136",173,0,"3,693",-2,0,0,243,257,0,0,0,0,0,74,243,111,0,202,617,0,0,325,0,0,"1,999","3,095",0,0,0,0,0,"7,164",143,"1,281","1,290",0,"-1,330",0,0,0,"1,384",0,0,0,0,"3,264",0,"1,127",111,0,954,"1,345",0,0,"6,801",0,"22,119","13,500","1,000","10,000",0,0,"2,619",0,0,0,0,0,0,0,0,0,0,"49,238",0,0,0,"-1,406",0,0,0,0,"4,212",875,"-3,677","-3,677",0,0,0,0,0,0,0,0,0,0,0,0,"-24,751",0,0,0,0,0,"24,491","-4,017",0,0,0,0,-911,0,-517,0,"-7,502",0,0,"11,544"
E7050,E23000036,Avon & Somerset Police and Crime Commissioner and Chief Constable,O,Police,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Category discontinued,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"386,992",0,0,0,"2,278",0,0,0,0,0,0,0,0,"2,278",0,"389,270",0,0,0,0,0,0,0,0,0,"1,329",0,0,0,0,0,0,"390,599",0,"6,500",0,0,0,0,"2,632",0,"1,813",0,"-1,815",0,"-1,815",0,0,0,0,0,0,0,"-1,815","5,131",0,0,"-2,337",0,0,0,0,0,"402,523","-21,709",0,0,0,0,"-11,342",0,0,"-212,094",0,"-1,005",-207,"156,166"
E6101,E31000001,Avon Combined Fire and Rescue Authority,O,Fire,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Category discontinued,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"54,518",0,0,"1,075",0,0,0,88,0,0,0,0,"1,163",0,"55,681",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"55,681",0,"6,181",0,0,0,0,520,0,222,0,-200,-200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"62,404","-4,557",0,0,0,0,"-6,781",0,"-5,839",0,"-13,469",-6,-150,"31,602"
E3531,E07000200,Babergh,SD,SD,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,0,0,0,0,0,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Category discontinued,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576,"1,347",0,0,-147,0,25,"1,801",0,213,325,"1,020",29,0,"1,587",0,0,0,460,474,249,-3,0,0,0,88,10,-1,24,0,33,0,0,2,0,0,489,"2,450",0,-196,-466,0,152,"3,765",314,"1,247",978,0,962,3,0,367,"3,871",0,0,0,0,"1,305",0,57,"1,150",102,233,0,0,17,"2,864",-29,"14,286","6,122",0,"5,722",0,0,"3,297",0,0,0,0,0,0,0,0,0,0,"29,427",0,"1,708",0,0,0,0,0,0,"1,479",0,"-2,986",-584,"-2,402",-215,0,0,0,"-2,187",0,0,0,0,0,0,"-11,885",0,0,0,0,0,"17,743","-5,326",0,0,0,0,"-1,025",0,-112,0,"-1,433",-77,0,"9,770"
E5030,E09000002,Barking & Dagenham,LB,London,,"22,852","175,587","101,467","53,022","12,044","8,536","373,508","2,092",844,0,0,836,0,0,0,-19,"-12,133","5,110",0,0,0,0,"-3,270","1,385","22,784",32,"15,556","1,901","28,237",0,277,"70,172","6,963","17,845",0,0,0,0,"20,326",0,"8,977",0,-2,0,"1,831",0,647,"5,711",0,"5,974",Category discontinued,0,"68,272","1,456",756,113,100,30,50,38,109,222,630,404,874,874,219,219,465,434,0,"1,461","6,617",0,0,0,"3,494",0,0,"18,565",-958,"3,286",0,648,"1,091",0,148,"4,215",0,"2,023",-12,"1,738",0,750,"4,499",-331,282,0,227,759,0,0,0,0,-56,0,0,73,375,"2,163",665,47,0,0,0,0,"4,980","5,928",5,111,0,0,0,"15,228",0,997,"2,251",0,345,0,0,0,"3,593",0,0,0,0,"3,715",0,0,0,303,"13,256",0,0,0,"17,274","18,943","590,999","36,304","8,586","30,511",156,12,0,0,"13,557",175,135,0,-737,0,0,0,0,"679,698",126,0,0,0,0,748,"9,594",0,"14,043",300,"-28,854","-7,403","-21,451","-6,409","-10,390",0,0,0,0,0,"-4,652",0,0,0,"-91,105",0,0,0,0,0,"584,550","-409,561",0,0,0,0,"-14,815",0,"-20,876",0,"-70,054","4,567","3,969","77,780"
E5031,E09000003,Barnet,LB,London,,"30,441","137,643","40,615","24,840","3,995","21,324","258,858","-1,976","3,470","2,000",853,"8,647",0,0,0,-95,"-15,398","13,081",0,0,0,0,"10,582","6,508","31,715","4,398","3,537","1,319","31,375",911,466,"80,229","10,979","34,488",604,"1,075",587,"17,798","44,928","5,448","10,587","6,830",0,189,0,0,"1,255","16,469",467,"7,680",Category discontinued,0,"159,384","3,252",287,397,248,271,165,370,47,152,35,52,779,519,779,519,220,194,89,"1,088","5,649",514,59,358,"2,872",0,0,"18,915",860,"7,680",0,0,0,0,567,"9,107",69,0,"2,544","2,259",0,"5,054","9,926","-2,428",58,0,"1,064","1,031",941,0,0,0,-21,89,0,83,"2,592",-489,"1,401","1,155",0,0,0,0,"8,423","12,118",0,"1,181","1,276",0,0,"28,474",-139,0,"3,127",489,0,913,0,0,"4,390",0,0,416,0,"9,734",0,0,-515,350,-795,"3,377",0,0,"12,567",0,"592,432","132,990","17,581","18,770",0,0,0,0,"14,365",506,"1,196",0,0,0,0,0,0,"777,840",362,0,0,0,0,0,"13,592",0,"14,096","-8,054","-7,649",0,"-7,649",0,0,"-6,643",0,0,"-1,006",0,0,0,0,0,"-177,644",0,0,0,0,0,"612,543","-309,063",0,0,0,0,0,0,"-7,759",0,"-81,110",0,0,"214,611"
E4401,E08000016,Barnsley,MD,MD,,"17,236","45,332","37,684","9,703","3,347","44,513","157,815","3,073",663,"1,229",672,"1,853",0,0,271,205,-789,0,0,0,0,0,"7,177","7,247","30,302",0,"3,606","1,509","11,723",0,"3,104","57,491","8,661","34,680",127,108,"1,431","8,856","29,183","1,729","3,652","1,689",0,150,138,0,591,"10,060","1,338","4,785",Category discontinued,0,"107,178","1,537",655,444,300,65,382,245,549,341,204,204,"2,373","1,017",448,297,125,"1,127",241,"2,533","1,399","2,406","1,183",628,"3,806",0,0,"22,509",364,646,0,904,0,0,0,"1,914",284,"3,397",370,"2,163",0,"3,374","9,588",-822,338,0,529,515,0,62,0,0,-7,4,149,-132,0,"2,460",0,0,0,0,0,0,"1,600","4,612","13,231",-735,"1,455",0,0,"23,259",149,269,606,0,"3,966","3,330",0,"1,054","9,374",0,0,551,0,"5,499",136,427,72,468,281,72,0,0,"7,506",0,"403,811","19,087",100,"26,005",0,0,462,"9,530",0,0,446,-742,"1,434",0,0,0,0,"460,133",165,"67,393",0,0,0,0,"4,218",0,"20,150",0,"-2,368","-2,315",-53,0,0,0,-53,0,0,0,0,0,532,0,"-53,196",0,0,0,0,0,"497,027","-223,748",0,0,"2,587",-48,"-72,902",0,"-15,196",0,"-70,361","-3,567",0,"113,792"
E1531,E07000066,Basildon,SD,SD,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,0,Category discontinued,0,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,596","1,575",0,912,0,0,0,"4,083",0,459,"2,472","3,956",0,0,"6,887",151,0,0,191,709,60,305,0,0,0,32,216,477,523,0,0,0,0,0,0,0,"4,219","3,001",0,-233,"2,555",0,0,"12,206",279,"1,659",808,0,917,268,0,"-2,714","1,217",0,0,0,0,"8,356",0,805,"1,058",0,719,220,0,0,"11,158",0,"36,021","19,360","2,610","16,705",0,515,728,0,0,0,0,0,0,0,0,0,0,"75,939",0,"2,250",0,0,0,0,"1,775",0,"12,893","-8,945","-8,989",-465,"-8,524","-4,912",0,0,0,"-3,612",0,0,0,0,21,0,"-39,125",0,0,0,0,0,"35,819","-2,016",0,0,0,0,-891,0,-266,0,"-14,411",77,0,"18,312"
E1731,E07000084,Basingstoke & Deane,SD,SD,,0,0,0,0,0,0,0,234,0,627,0,0,0,0,0,0,-829,0,0,543,43,0,618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Category discontinued,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,004","1,080",227,"1,232",-48,0,0,"3,495",0,"1,098",-699,"3,364",29,0,"3,792",312,0,0,347,470,170,0,0,0,71,64,319,300,203,618,75,0,67,0,0,0,"2,844","3,163",0,0,"2,241",0,0,"11,264",275,"2,127","2,616",231,94,"2,436",0,-912,"6,867",0,0,0,0,"3,662",0,308,570,117,849,368,0,0,"5,874",0,"31,910","26,774",112,0,0,0,"1,752",0,0,0,0,"-13,502","1,100",0,-857,0,0,"47,289",0,"7,165",0,0,0,0,0,0,18,0,"-5,839","-4,698","-1,141",0,0,0,0,"-1,141",0,0,0,0,0,0,"-27,453",0,0,0,0,0,"21,180","-3,792",0,0,0,0,"2,149",0,0,0,"-4,974","-3,393",0,"11,170"
E3032,E07000171,Bassetlaw,SD,SD,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-375,0,0,0,0,0,-375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Category discontinued,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,581,-1,948,-77,-26,0,"1,935",0,228,"1,351","1,691",46,0,"3,316",-78,0,29,202,410,0,111,0,0,0,149,242,15,138,0,27,0,71,858,0,0,"1,172","2,033",-52,0,92,0,6,"5,425",488,137,"1,193",0,705,33,"1,200",801,"4,557",0,0,0,0,"1,369",0,0,728,18,480,726,52,0,"3,373",-148,"18,083","8,137",0,"9,184",0,0,"1,475",0,0,0,0,-69,0,0,0,0,0,"36,810",0,0,0,0,0,0,787,0,783,0,-615,-585,-30,0,0,0,0,-30,0,0,0,0,0,0,"-17,321",0,0,0,0,0,"20,444","-2,905",0,0,0,0,"1,182",0,-421,0,"-9,559",0,0,"8,741"
E0101,E06000022,Bath & North East Somerset,UA,UA,,"12,108","15,643","10,114","18,175","2,798","11,836","70,674",857,"3,046","1,879",578,921,0,0,"1,205",214,"-7,227",-15,-1,222,35,0,"1,714","1,634","13,762",396,"5,820",671,"13,980",176,239,"36,678","3,461","14,170","1,073",146,222,"5,594","12,582","2,525","1,924","4,687","1,481",0,40,"1,260",568,"5,725","1,194","15,990",Category discontinued,0,"72,642","1,137",307,135,222,119,68,258,439,271,179,59,"1,199",837,52,52,76,112,270,745,"3,179",92,47,81,268,0,0,"10,204","1,331","1,246",0,0,0,"1,125",0,"3,702",313,"-6,922",-474,"3,771",212,"2,654",-446,-472,460,43,805,234,715,0,0,0,27,319,0,66,205,0,0,259,0,0,0,0,"3,851","3,785","7,294",129,"5,687",98,0,"23,505",253,"1,102",886,"1,349",353,506,353,"3,393","8,195",0,0,450,12,"3,459",0,"1,103",0,41,"2,129","1,388",0,0,"8,582","-3,995","231,455","26,900",353,0,0,0,"3,365","5,194",0,0,370,"-13,194","1,765",0,0,0,0,"256,208",258,"1,000",0,0,0,0,"11,164",0,"9,613",0,"-1,450","-1,450",0,0,0,0,0,0,0,0,0,0,170,0,"-27,448",0,0,0,0,0,"249,515","-97,702",0,0,0,-244,"5,594",0,0,0,"-34,882","-5,442",0,"116,839"
E0202,E06000055,Bedford,UA,UA,,"16,480","55,418","22,033","10,730","3,675","9,081","117,417","1,921",221,"3,395","1,026",513,0,0,244,-88,-390,"2,529",0,"1,324",184,0,"10,879","1,984","28,162","1,187","5,682","2,125","10,220","1,736",268,"51,364","13,234","17,719",238,534,344,"2,684","15,798","1,203","4,285","2,003",86,"2,180",480,388,582,"5,575","1,156","6,631",Category discontinued,0,"75,120","1,118",389,163,143,11,10,624,136,151,77,77,"1,190",238,79,77,72,279,7,620,"2,478",379,27,27,722,0,0,"9,094",574,"7,491",0,"1,301",119,"1,234",0,"10,719",182,"1,157",728,"3,554",57,"2,034","7,712","-1,454",390,0,397,762,24,68,0,0,52,41,20,25,446,0,284,334,18,0,0,0,"2,526","3,134","7,413",-875,"2,990",-262,0,"16,333",380,184,"1,689",80,100,0,19,736,"3,188",0,0,460,0,"3,904",0,370,407,244,630,"1,752",0,569,"8,336",0,"310,162","37,300","1,246",0,0,0,"2,056",0,0,0,621,0,0,0,0,0,0,"351,385",110,"6,622",0,0,0,453,"4,680",0,"2,701",0,"-7,114","-2,477","-4,637","-4,637",0,0,0,0,0,0,0,0,0,0,"-37,446",0,0,0,0,0,"321,391","-142,180",0,0,"-1,134",124,"-9,078",0,"-6,937",0,"-50,349","-1,260",0,"110,577"
E6102,E31000002,Bedfordshire Combined Fire Authority,O,Fire,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Category discontinued,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"34,479",0,0,690,0,0,0,0,0,0,0,0,690,0,"35,169",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"35,169",0,"1,836",0,0,0,0,0,0,422,0,-195,-195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"37,232",-240,0,0,0,0,"-2,334",0,"-2,649",0,"-7,573",46,561,"25,043"
E7002,E23000026,Bedfordshire Police and Crime Commissioner and Chief Constable,O,Police,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Category discontinued,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"157,129",0,0,0,"1,526",0,0,0,0,0,0,0,0,"1,526",839,"159,494",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"159,494",0,0,0,0,0,0,"1,124",0,"1,043",0,-113,-113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"161,548","-20,209",0,0,0,0,"-1,401",0,0,"-82,105",0,-153,0,"57,680"
E6103,E31000003,Berkshire Combined Fire Authority,O,Fire,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Category discontinued,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"39,579",0,0,"1,391",0,0,0,0,0,0,0,0,"1,391",0,"40,970",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"40,970",0,"1,796",0,0,0,0,684,0,333,0,-480,-474,-6,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"43,303","-2,178",0,0,0,0,573,0,"-3,735",0,"-9,242",-12,0,"28,709"
